SessionID,Avg_Session_Duration_Min,Pages_Per_Session,Bounce_Rate_Pct,Scroll_Depth_Pct,Click_Through_Rate_Pct,Cart_Additions,Search_Queries_Per_Visit,Newsletter_Signup_Rate_Pct,Video_Plays,Social_Shares
7573,3.11,3.09,44.75,15.37,2.39,1.8,0.37,1.51,1.5,0.78
7574,7.33,3.89,69.09,26.59,2.3,4.43,2.11,3.71,1.19,0.99
7575,2.44,4.4,37.6,41.22,2.22,2.11,2.11,2.49,0.0,2.37
7576,6.07,3.16,8.83,93.8,5.54,3.3,3.73,4.38,3.39,0.81
7577,4.36,1.1,50.01,41.98,3.46,3.17,0.23,2.42,2.63,1.36
7578,2.84,1.78,32.91,65.75,4.28,0.0,1.08,1.62,0.79,1.44
7579,6.14,0.0,68.94,80.15,1.94,0.41,2.37,2.87,3.84,2.17
7580,2.16,2.95,67.5,84.33,4.87,1.54,1.62,1.72,0.05,0.82
7581,5.43,4.68,13.09,42.7,4.79,1.32,2.47,2.25,2.42,0.29
7582,8.71,0.0,49.3,43.26,2.33,1.75,0.0,2.31,1.07,2.12
7583,0.5,4.53,43.75,40.97,5.32,0.0,2.33,1.39,2.0,0.13
7584,11.47,0.0,57.7,27.2,3.85,1.5,2.82,0.85,2.1,0.18
7585,7.08,1.84,39.49,71.52,2.67,2.79,1.66,4.55,1.57,1.73
7586,9.23,2.63,43.12,40.02,4.27,1.33,2.86,0.83,4.36,2.51
7587,5.04,5.67,44.5,67.66,4.68,2.77,0.24,2.0,0.0,0.72
7588,6.51,3.2,63.43,77.81,3.07,1.57,2.3,2.12,4.31,1.65
7589,8.98,1.41,23.08,72.21,2.74,1.92,1.46,2.39,1.4,0.31
7590,6.98,4.56,42.78,46.48,2.83,2.46,2.0,0.27,3.68,0.63
7591,8.85,4.37,34.92,38.85,2.53,2.36,3.12,2.27,2.46,3.24
7592,9.09,5.32,6.84,52.81,4.37,2.67,3.05,2.59,1.25,1.6
7593,1.68,5.07,36.69,50.42,3.31,0.78,0.32,1.79,2.96,0.45
7594,10.45,3.31,47.99,43.55,3.02,1.97,2.22,2.4,1.33,1.9
7595,9.6,6.62,58.3,42.5,5.81,4.25,2.08,5.27,4.11,1.98
7596,4.06,6.04,21.77,54.15,1.96,2.61,1.19,3.44,1.63,2.12
7597,6.28,5.46,44.32,49.57,5.11,2.15,2.33,2.23,1.43,0.31
7598,11.98,2.84,25.28,55.53,5.41,5.14,2.45,1.57,2.24,0.66
7599,5.95,4.05,56.94,45.02,1.1,2.62,1.28,0.92,0.2,2.46
7600,11.67,3.93,27.22,64.94,2.74,1.94,0.81,2.25,1.56,1.69
7601,12.65,0.87,61.67,37.64,2.26,2.58,1.7,0.61,1.83,1.54
7602,8.89,5.98,26.28,41.7,6.37,0.0,3.41,1.91,2.06,1.19
7603,8.39,2.68,50.3,15.36,5.15,1.92,1.62,1.21,4.14,0.75
7604,7.14,0.0,46.02,57.01,2.43,4.8,2.09,3.25,0.58,1.22
7605,9.15,5.55,55.48,100.0,1.18,1.31,3.0,3.79,0.77,0.0
7606,7.99,5.09,62.69,57.46,6.34,1.54,2.72,4.21,1.29,0.0
7607,7.66,4.19,32.6,41.56,4.0,2.01,4.28,2.41,1.62,0.09
7608,5.0,4.78,65.07,74.19,4.54,2.27,0.61,0.49,2.47,0.7
7609,1.09,0.0,54.94,70.31,5.21,1.87,1.64,1.3,4.3,1.97
7610,8.67,9.99,66.05,40.31,0.22,2.29,0.0,0.14,2.99,0.0
7611,6.46,0.79,60.3,13.58,2.33,2.56,0.0,1.27,3.54,0.68
7612,4.96,7.52,67.25,88.01,3.58,0.0,1.26,4.36,4.54,0.0
7613,1.62,1.72,42.29,28.65,3.2,3.31,1.19,0.99,1.19,0.73
7614,5.46,1.66,45.22,76.0,4.72,3.96,1.93,4.49,3.12,0.0
7615,7.98,2.6,60.33,42.59,6.51,2.42,1.56,0.27,2.22,1.05
7616,2.73,3.54,55.25,34.46,5.27,2.92,2.76,0.35,0.83,0.0
7617,9.17,1.16,31.53,52.74,4.97,2.47,1.9,2.06,0.0,2.49
7618,9.09,4.5,35.11,53.84,3.76,4.16,1.03,0.0,0.28,0.59
7619,1.74,3.66,43.34,21.32,1.96,1.27,0.58,2.89,0.21,2.36
7620,4.62,4.29,40.94,45.33,4.75,0.0,0.54,0.0,1.14,0.55
7621,6.58,4.26,49.22,60.55,4.64,0.0,2.12,0.0,2.25,0.0
7622,9.92,5.58,66.17,63.35,2.84,3.53,1.21,0.3,4.01,0.47
7623,8.18,4.09,46.22,65.81,1.9,3.32,0.93,2.63,1.9,0.63
7624,8.09,6.41,42.09,66.57,5.45,3.26,3.95,0.78,0.0,0.0
7625,0.5,4.49,54.44,51.36,1.4,1.56,0.72,4.03,3.5,1.38
7626,11.46,6.38,42.86,49.49,3.33,1.82,1.16,0.0,1.5,0.9
7627,10.22,1.06,34.55,65.54,3.4,1.79,3.34,0.8,1.77,0.16
7628,3.77,2.27,60.06,43.98,5.02,1.76,1.98,3.3,1.95,0.0
7629,1.8,4.68,73.44,73.13,2.74,0.47,0.95,1.2,1.83,0.07
7630,1.74,4.4,31.89,63.17,4.4,3.38,1.95,1.88,0.9,0.82
7631,3.74,7.17,41.96,55.05,3.45,0.6,3.83,4.22,0.64,0.0
7632,1.9,2.62,78.04,69.2,2.47,4.2,2.3,5.45,0.0,0.58
7633,5.21,1.72,55.88,46.35,2.63,3.11,2.92,1.76,2.88,1.23
7634,8.52,4.4,12.05,71.11,2.43,2.29,1.31,3.17,2.37,0.81
7635,5.45,1.9,11.75,58.32,4.5,3.74,3.17,1.68,1.45,1.56
7636,9.83,3.15,65.85,60.99,2.41,3.14,1.68,1.68,2.77,1.58
7637,7.39,4.72,50.65,71.27,2.76,1.49,1.69,1.31,0.95,0.63
7638,11.49,2.34,55.72,34.22,3.84,5.44,1.96,0.0,2.79,0.0
7639,0.5,3.61,63.51,79.85,3.58,3.64,1.48,2.51,3.62,0.0
7640,1.99,3.09,65.61,62.18,4.55,1.55,1.4,5.12,4.86,0.0
7641,8.23,7.14,61.56,51.08,2.44,3.72,1.49,3.71,4.24,1.9
7642,9.48,5.13,24.52,58.8,5.86,0.86,2.11,5.09,0.0,1.22
7643,2.52,3.4,39.34,44.38,2.82,0.0,2.62,3.84,3.06,1.76
7644,7.74,4.63,52.48,64.7,4.2,1.96,1.59,2.09,1.81,1.33
7645,6.91,6.47,33.64,48.54,3.24,2.96,0.98,1.93,2.94,1.15
7646,4.04,4.5,47.36,63.44,3.8,4.06,2.98,2.59,2.86,0.69
7647,6.54,3.22,22.62,83.11,2.64,2.25,1.12,0.87,2.7,0.0
7648,7.01,3.82,40.39,35.87,5.25,1.81,0.1,4.58,0.0,0.0
7649,6.16,3.6,32.55,80.59,4.16,1.14,1.4,2.73,1.99,1.08
7650,3.65,5.33,40.61,77.98,3.26,2.23,3.49,2.42,2.42,0.0
7651,11.3,4.46,10.72,68.74,1.65,2.54,1.58,3.16,1.92,0.49
7652,6.18,9.08,49.43,80.29,1.29,0.62,0.0,3.11,2.18,0.84
7653,5.6,3.08,50.65,34.08,3.33,1.22,3.27,3.09,3.1,1.96
7654,9.66,7.97,62.4,38.83,1.29,1.31,0.1,4.05,1.14,1.63
7655,9.35,6.24,36.97,48.5,4.73,2.36,1.69,2.38,2.65,1.22
7656,9.37,4.16,43.59,67.28,3.5,2.52,1.74,1.98,1.17,0.0
7657,6.63,1.67,32.5,59.45,4.09,2.98,0.54,3.79,2.57,0.09
7658,5.47,1.28,57.26,30.45,0.76,1.74,1.13,1.11,1.16,0.0
7659,3.37,3.13,53.84,43.48,3.69,3.67,0.9,1.58,0.08,0.0
7660,4.05,5.8,54.23,34.36,3.4,0.87,0.54,0.0,1.01,0.66
7661,6.02,7.12,25.59,49.97,2.31,0.5,2.15,6.09,1.72,1.27
7662,7.31,5.49,53.03,25.24,5.78,1.49,1.05,1.24,0.52,0.0
7663,2.73,3.43,28.69,64.39,1.67,2.09,3.57,2.69,2.91,1.44
7664,5.66,3.31,51.99,69.61,2.82,0.27,0.77,0.91,1.51,0.47
7665,5.54,2.14,49.07,80.78,6.34,1.61,0.0,0.0,2.41,1.06
7666,3.77,4.66,49.13,42.26,3.12,2.64,0.88,4.54,1.49,0.36
7667,6.98,1.17,38.13,73.6,4.44,1.84,3.15,0.71,2.35,0.67
7668,2.24,4.86,44.42,90.87,0.16,1.67,0.0,0.0,3.22,1.62
7669,0.5,2.13,31.19,74.22,2.07,4.44,0.0,3.66,2.56,0.0
7670,5.32,2.89,45.68,100.0,3.44,4.32,0.58,2.2,0.56,0.22
7671,8.63,4.99,37.68,78.14,2.61,2.89,4.44,1.12,2.81,2.7
7672,7.66,1.16,57.28,76.68,2.52,0.93,0.97,1.9,0.24,1.62
7673,8.16,2.22,49.13,26.08,3.58,0.0,0.55,0.0,3.38,1.64
7674,2.49,8.22,60.07,87.26,3.19,0.0,1.44,4.65,2.37,0.32
7675,2.93,8.27,38.09,73.2,3.93,0.85,2.05,2.27,0.0,0.35
7676,7.46,0.21,26.82,56.8,4.96,2.04,0.0,0.0,1.63,0.33
7677,8.03,6.34,44.03,61.27,2.2,1.2,3.51,2.13,2.69,1.01
7678,5.5,2.34,42.34,38.79,4.32,1.34,2.43,1.84,1.54,1.0
7679,7.42,4.22,65.77,51.06,3.99,3.28,3.39,0.19,2.78,0.0
7680,6.05,5.28,74.09,64.22,2.33,1.5,3.01,1.08,0.37,1.41
7681,7.79,9.07,55.78,45.47,3.92,4.24,0.83,0.58,2.84,0.44
7682,6.47,1.08,43.14,57.52,4.26,1.23,3.11,0.37,1.51,1.95
7683,4.15,2.53,39.49,84.93,2.3,0.68,0.18,3.23,2.6,1.18
7684,6.23,3.93,26.17,74.07,4.75,3.46,1.47,3.63,1.45,0.08
7685,4.05,3.84,43.38,43.61,0.88,3.56,0.3,1.84,0.0,1.25
7686,4.88,3.57,22.86,88.92,4.01,0.64,0.1,2.89,0.0,0.0
7687,8.3,2.44,17.81,81.49,2.92,0.56,2.07,4.73,0.0,0.95
7688,10.05,5.69,50.55,86.96,3.62,1.87,3.31,2.52,2.21,2.61
7689,7.16,3.01,55.77,77.23,2.95,0.3,2.3,1.96,0.51,0.14
7690,4.09,0.78,10.08,43.99,3.53,1.75,0.26,0.0,1.7,1.68
7691,5.8,4.27,27.02,60.17,1.06,0.0,1.2,2.81,2.16,0.19
7692,7.61,4.25,54.59,69.14,4.6,2.1,2.45,3.93,2.54,1.07
7693,5.94,3.14,51.28,33.92,2.3,2.63,2.67,0.27,1.59,1.34
7694,3.73,7.16,52.54,53.4,5.27,0.0,0.0,1.07,1.25,0.0
7695,6.9,8.5,49.18,22.59,2.77,0.0,0.0,3.02,0.0,1.89
7696,5.45,3.68,46.92,65.21,4.69,3.89,0.0,0.0,0.0,1.45
7697,4.62,1.29,36.87,70.48,3.25,1.07,0.0,2.15,5.57,1.36
7698,3.64,2.0,38.77,61.04,0.92,0.08,0.98,2.6,2.83,0.49
7699,0.59,3.8,47.98,45.91,3.73,1.25,1.73,1.48,2.21,0.63
7700,7.81,4.62,44.97,9.42,5.02,2.38,1.06,0.0,3.15,1.74
7701,4.09,2.25,49.85,67.66,1.04,0.0,0.0,0.36,2.27,1.29
7702,8.4,6.02,63.77,49.73,4.42,3.69,1.85,0.91,1.46,1.41
7703,3.7,4.55,18.5,47.24,2.21,2.1,2.14,4.35,0.49,0.04
7704,9.08,4.34,35.59,50.04,2.76,4.65,1.11,1.06,2.36,0.06
7705,10.71,6.09,54.99,66.63,3.21,2.01,0.67,0.26,0.0,0.38
7706,7.62,0.01,58.73,39.02,4.98,2.1,1.88,1.12,0.91,1.23
7707,4.44,4.44,22.51,29.46,2.97,3.53,1.59,4.32,0.36,1.25
7708,1.38,2.46,39.51,42.9,3.92,2.57,0.0,1.79,1.68,0.71
7709,12.12,3.55,57.96,61.29,4.08,0.76,0.0,0.04,0.17,1.61
7710,0.5,4.18,31.91,61.99,2.56,0.0,2.32,2.5,2.07,0.0
7711,2.77,0.0,77.09,27.4,2.79,3.68,2.62,0.19,0.0,0.96
7712,2.1,0.0,31.24,56.15,0.0,0.22,0.0,4.54,1.17,2.5
7713,7.49,2.78,75.31,41.95,2.92,0.3,2.04,0.03,2.1,0.9
7714,5.88,1.76,43.21,60.42,5.76,2.36,2.83,0.0,0.9,1.71
7715,5.71,4.22,61.49,44.97,4.74,3.0,2.37,3.77,2.57,0.99
7716,5.95,4.26,43.53,69.19,4.82,1.0,1.13,2.73,3.74,1.47
7717,3.21,4.29,58.83,64.99,3.29,0.8,3.61,2.67,0.42,0.35
7718,0.5,3.21,47.58,73.73,3.71,1.0,1.36,0.21,3.93,1.02
7719,2.12,5.11,25.07,44.75,3.07,0.3,0.14,2.77,2.66,1.36
7720,2.48,4.14,51.48,38.11,5.05,3.81,1.63,4.16,4.36,0.19
7721,5.09,4.88,40.16,51.0,1.55,0.27,2.63,1.57,2.95,0.63
7722,4.39,5.85,56.04,41.36,1.99,2.26,2.98,4.33,1.28,1.19
7723,3.14,3.81,63.11,62.17,3.79,1.94,1.61,2.03,0.64,0.37
7724,7.42,3.05,20.2,54.88,3.22,1.39,0.41,2.0,3.65,1.01
7725,5.1,4.6,47.59,61.77,5.66,3.86,4.33,3.19,1.07,1.58
7726,4.78,5.14,45.49,60.8,3.17,0.0,0.33,3.14,2.04,0.59
7727,3.74,1.6,58.06,94.39,4.39,4.57,2.11,3.53,0.0,0.0
7728,4.58,2.87,36.11,63.27,2.11,3.21,2.03,0.0,0.0,0.31
7729,11.01,4.75,46.21,60.94,3.25,4.0,4.02,4.22,1.88,0.69
7730,1.4,3.85,33.54,67.95,4.43,1.61,1.15,0.13,1.2,1.66
7731,10.14,5.45,36.75,72.18,0.81,1.05,0.0,3.06,1.54,0.0
7732,6.83,2.46,62.44,29.62,3.97,2.65,0.58,0.0,1.76,1.22
7733,7.75,4.71,48.96,63.43,3.68,3.24,3.03,3.03,3.26,1.35
7734,9.46,2.63,28.8,43.59,4.9,1.99,1.33,0.72,1.32,0.58
7735,4.22,5.63,41.02,61.46,3.99,3.5,3.14,2.2,1.31,1.17
7736,9.79,7.78,37.94,29.38,4.58,1.23,1.58,1.18,0.0,0.0
7737,0.5,6.0,55.19,47.77,6.1,1.22,3.3,3.23,0.63,0.37
7738,2.56,6.02,40.45,49.2,4.87,1.47,2.83,2.0,2.38,1.73
7739,3.19,2.62,41.97,62.9,3.36,3.21,2.57,4.52,0.24,0.22
7740,9.28,0.0,45.28,31.77,4.32,1.75,0.0,0.0,0.56,0.8
7741,4.52,3.69,28.64,69.34,2.05,0.0,0.86,0.96,4.04,1.28
7742,5.4,4.51,31.02,69.04,4.28,2.35,4.09,5.0,1.42,0.46
7743,1.57,4.18,62.84,26.55,0.95,1.82,1.34,0.0,1.14,0.66
7744,8.9,5.33,52.2,55.09,4.03,0.0,0.66,1.84,0.0,1.77
7745,4.05,7.2,47.36,49.31,2.91,2.21,0.49,0.38,0.89,0.07
7746,0.5,1.59,67.37,56.18,3.82,2.27,1.28,2.12,2.85,0.84
7747,11.03,2.76,16.18,25.55,3.96,2.73,0.91,3.2,2.57,0.61
7748,9.93,4.85,17.67,53.72,0.6,0.0,0.0,0.22,1.29,1.98
7749,10.67,2.49,54.6,34.01,5.68,3.33,2.33,0.0,1.26,0.23
7750,6.18,8.15,51.42,54.73,3.92,2.07,0.0,2.17,1.13,0.0
7751,5.05,6.29,25.27,58.81,3.25,0.68,0.94,2.87,1.21,0.0
7752,3.9,3.06,53.71,61.73,7.2,2.67,2.48,1.82,0.47,0.0
7753,6.29,3.25,26.53,28.38,3.97,2.82,1.78,2.45,1.22,0.14
7754,6.26,4.71,30.06,70.25,3.25,4.39,0.77,5.06,1.26,0.07
7755,5.89,2.38,74.5,45.69,3.36,1.61,0.0,1.47,3.25,0.35
7756,9.62,0.86,38.66,61.36,2.98,2.17,0.45,1.58,0.82,0.28
7757,10.73,6.06,55.41,55.29,3.17,3.34,0.97,0.15,0.0,0.69
7758,7.81,2.62,77.92,57.78,3.76,3.98,2.11,0.07,0.0,0.0
7759,6.27,5.62,60.07,34.65,5.96,2.63,1.94,2.76,1.11,0.39
7760,3.93,7.37,37.57,80.02,5.78,2.8,2.55,0.58,1.95,0.0
7761,9.27,1.71,45.83,23.45,3.48,4.31,2.41,3.8,1.54,0.84
7762,7.54,2.69,40.06,45.42,3.73,4.35,4.23,1.51,1.93,0.98
7763,7.38,5.75,8.61,63.01,3.23,0.31,0.03,0.0,2.12,1.8
7764,5.52,4.17,44.42,67.41,1.78,1.42,0.54,2.49,1.31,2.99
7765,10.66,7.01,55.8,42.37,3.36,1.31,0.99,0.65,2.23,0.0
7766,6.48,4.27,43.15,75.05,3.53,2.56,1.57,2.06,1.7,0.5
7767,6.67,2.56,37.67,59.01,5.11,2.45,2.47,1.43,0.0,0.96
7768,1.18,7.01,88.43,38.97,3.83,0.0,1.95,2.3,2.74,0.51
7769,6.7,7.77,31.48,40.42,0.9,0.74,0.84,2.79,0.4,0.0
7770,8.78,3.86,53.59,43.14,4.32,1.85,1.15,1.5,1.85,0.0
7771,6.59,4.36,63.14,60.71,1.89,0.82,0.4,2.27,0.95,0.92
7772,2.88,1.86,52.93,75.49,5.8,4.25,3.63,2.81,1.03,0.0
7773,9.06,6.13,28.19,96.75,2.22,0.63,0.8,5.11,1.15,0.83
7774,6.85,2.42,37.91,54.35,3.29,3.8,0.62,0.61,0.56,0.0
7775,4.3,3.88,54.06,80.19,4.72,0.26,1.09,0.93,4.49,0.54
7776,6.81,3.47,52.86,51.74,0.57,0.59,2.3,1.01,2.25,0.88
7777,4.38,6.6,40.09,33.53,2.98,2.97,1.47,2.68,4.23,0.0
7778,0.5,0.59,33.12,47.62,5.37,1.18,2.69,1.47,3.07,0.38
7779,4.85,5.01,50.54,84.11,0.13,0.46,1.3,0.63,2.86,1.99
7780,6.49,3.41,20.89,40.02,4.29,4.68,0.91,0.99,1.69,1.46
7781,6.69,6.69,54.19,48.66,4.35,2.63,3.69,1.49,4.27,0.0
7782,6.18,6.24,30.32,57.13,2.44,1.64,0.87,2.15,2.51,1.43
7783,8.46,5.5,59.09,82.03,2.72,0.0,2.48,4.43,0.82,1.06
7784,7.35,1.41,35.8,49.64,3.06,0.0,1.25,0.27,3.02,2.65
7785,2.65,2.52,33.57,44.96,2.31,2.49,1.77,0.07,3.65,2.07
7786,10.69,0.81,33.36,58.77,3.47,3.3,1.36,3.19,4.03,1.76
7787,10.58,4.41,47.22,59.16,3.78,2.94,2.68,2.7,2.7,0.73
7788,6.24,3.22,4.95,59.1,1.62,0.0,0.46,1.72,1.29,1.6
7789,8.85,6.7,42.18,50.42,4.26,1.76,2.15,2.81,0.34,1.72
7790,4.85,6.64,61.15,92.47,2.31,2.95,0.6,3.83,2.4,0.63
7791,6.51,5.08,76.43,57.81,5.59,1.6,1.36,2.84,1.06,0.0
7792,2.01,4.56,76.58,79.64,1.37,1.38,3.09,1.33,3.06,0.0
7793,5.77,3.62,12.02,82.08,2.43,3.04,1.17,4.73,3.66,0.24
7794,5.74,5.14,47.02,26.11,1.23,2.31,1.5,0.26,3.53,1.51
7795,6.94,3.5,53.33,54.36,4.19,0.42,1.43,2.66,1.4,0.05
7796,5.47,3.89,32.26,20.41,5.08,2.6,2.07,1.95,1.39,1.55
7797,2.56,3.06,53.85,64.76,4.03,2.02,0.0,2.41,2.15,0.05
7798,5.61,3.92,43.06,73.79,4.35,2.63,0.91,0.71,2.77,0.76
7799,10.01,3.08,25.43,71.03,4.91,1.56,1.09,3.28,2.36,1.55
7800,3.23,0.7,21.87,86.71,3.27,4.46,2.1,1.16,0.0,0.0
7801,8.79,1.89,35.82,48.16,2.81,0.65,0.78,0.98,2.3,1.11
7802,5.28,2.72,53.5,85.7,3.74,1.14,2.47,0.91,4.46,0.0
7803,5.32,0.41,17.25,68.0,3.64,0.64,0.53,2.47,3.91,1.22
7804,0.83,4.91,59.97,59.77,2.27,1.56,2.09,1.56,0.98,0.0
7805,7.17,2.5,49.24,34.34,3.01,3.78,0.13,5.73,2.08,0.14
7806,6.96,3.82,28.77,42.68,0.0,0.8,1.98,2.14,0.0,2.26
7807,7.76,2.34,54.86,77.9,2.18,0.69,1.96,0.74,0.0,2.13
7808,2.69,2.98,53.37,40.33,2.05,3.08,2.71,3.01,0.0,0.3
7809,6.66,4.41,32.63,65.43,6.69,3.9,4.08,1.77,2.62,0.0
7810,6.03,3.58,61.08,33.9,2.91,3.22,1.58,2.54,0.73,1.3
7811,1.41,4.4,73.15,50.68,3.92,0.07,4.1,4.24,2.37,0.26
7812,6.63,4.1,41.17,40.53,1.71,1.62,2.21,1.25,0.0,0.88
7813,0.5,2.16,56.53,64.92,3.51,1.58,0.77,0.0,1.12,1.26
7814,1.54,0.78,52.13,76.88,2.75,2.96,1.33,4.48,0.0,1.57
7815,7.51,3.35,37.08,67.18,6.05,2.66,3.16,2.11,1.45,1.18
7816,5.45,4.06,39.64,66.78,5.58,1.42,0.7,1.53,0.0,2.19
7817,2.22,3.67,70.08,81.12,3.46,1.34,1.15,0.0,2.77,0.61
7818,8.46,6.36,31.76,61.28,2.89,1.0,0.57,1.12,3.37,1.54
7819,8.17,2.66,20.92,69.63,4.05,3.26,1.19,4.8,2.73,0.67
7820,10.38,0.0,36.07,44.85,5.14,4.34,1.31,1.86,0.0,0.39
7821,6.8,5.26,31.24,40.06,7.12,0.66,1.61,1.24,0.0,1.01
7822,5.01,3.22,39.03,74.02,5.14,3.23,1.36,3.05,1.68,0.48
7823,5.48,5.13,16.79,40.79,0.54,1.2,1.96,1.65,3.31,0.85
7824,9.65,3.62,28.7,21.61,4.49,2.09,0.68,0.12,0.0,0.96
7825,11.21,6.75,28.12,54.21,0.82,0.74,0.0,0.0,1.18,2.79
7826,3.14,4.57,22.12,93.93,5.12,4.24,0.19,2.17,1.32,0.35
7827,6.42,4.68,63.87,97.79,2.87,0.0,1.8,3.74,3.55,0.29
7828,1.92,3.43,62.12,68.77,3.99,1.2,2.8,2.31,1.16,1.05
7829,5.78,4.02,61.43,69.73,1.2,4.45,1.42,0.07,1.37,1.99
7830,8.62,0.0,38.07,37.37,5.56,3.51,2.23,0.0,2.39,1.74
7831,6.04,3.17,32.35,55.44,2.52,0.8,1.21,4.94,2.37,0.22
7832,4.74,5.03,47.34,52.23,3.22,2.47,0.63,2.17,4.1,1.7
7833,1.93,2.49,11.78,48.03,5.16,2.16,3.19,1.53,4.67,1.56
7834,11.41,3.38,34.35,43.07,5.91,3.45,0.77,0.27,0.0,0.61
7835,7.69,0.0,21.31,48.45,5.56,2.11,2.12,2.04,4.24,2.25
7836,5.7,1.64,57.1,60.3,1.2,0.47,1.11,0.0,4.2,2.33
7837,4.26,3.22,55.92,49.01,1.99,2.58,3.7,2.55,0.0,0.54
7838,7.11,3.14,27.95,52.58,3.93,2.63,1.85,1.42,1.84,0.78
7839,5.39,5.86,20.14,61.29,5.16,4.15,2.3,2.55,2.39,1.3
7840,10.98,2.42,62.31,67.48,3.15,0.0,0.0,2.78,4.44,0.91
7841,6.58,4.23,29.42,91.11,0.87,2.21,1.51,3.99,0.78,2.53
7842,7.21,3.61,12.93,40.27,3.61,3.6,1.13,1.46,0.83,1.88
7843,5.94,2.44,42.44,83.0,5.77,2.98,4.04,6.23,2.05,1.37
7844,6.24,2.56,59.12,66.8,1.68,2.47,0.0,1.4,2.62,0.74
7845,3.55,2.55,61.28,55.26,4.99,3.11,0.85,1.04,3.05,1.38
7846,4.06,3.62,34.22,51.1,2.24,1.49,1.13,3.45,4.9,1.17
7847,5.56,4.03,42.87,51.89,4.28,0.25,1.61,3.53,2.07,1.66
7848,8.06,0.0,31.45,61.99,5.21,3.69,4.23,1.8,2.72,0.0
7849,3.16,5.63,50.32,65.31,4.22,1.62,0.1,3.58,3.29,1.74
7850,5.86,5.44,60.3,49.28,4.66,0.0,1.13,1.99,3.48,0.82
7851,9.79,5.34,33.21,32.65,2.6,1.43,0.75,0.85,1.29,1.41
7852,9.87,3.84,75.36,38.74,5.16,4.2,4.5,2.34,2.29,0.0
7853,5.85,3.84,40.27,33.52,1.61,4.85,0.53,3.54,0.13,0.43
7854,0.84,4.01,68.0,58.02,1.63,2.65,0.0,2.76,2.91,0.0
7855,0.5,2.14,76.24,28.27,3.2,1.75,0.71,2.86,1.89,1.27
7856,4.28,1.37,67.28,28.62,3.35,1.72,0.74,0.0,2.91,0.15
7857,7.73,2.02,60.18,63.05,4.49,2.23,1.13,2.78,1.27,1.56
7858,6.46,4.54,32.47,73.48,4.56,0.45,1.33,1.77,0.0,0.7
7859,2.7,6.57,52.88,66.44,5.52,0.57,1.43,1.01,1.45,0.0
7860,8.35,4.39,28.03,63.45,3.38,0.0,2.7,3.55,1.04,2.3
7861,10.78,1.89,54.56,60.78,4.14,4.32,0.0,0.0,3.75,0.0
7862,4.56,4.66,35.35,35.4,5.82,2.24,3.44,2.09,1.61,1.66
7863,4.51,8.1,61.74,52.52,2.71,1.28,4.08,2.64,4.2,0.51
7864,3.74,3.47,42.09,16.72,5.95,1.1,2.51,2.03,0.85,1.57
7865,3.51,5.34,50.97,69.38,5.74,2.73,5.07,2.67,0.82,0.32
7866,1.28,2.28,46.19,90.37,3.12,1.59,2.76,0.87,1.55,1.08
7867,3.26,5.7,47.67,56.18,2.82,0.23,0.89,2.28,1.5,0.53
7868,2.55,4.38,60.52,25.04,4.15,0.86,1.55,3.96,0.08,0.94
7869,9.57,7.58,38.76,30.36,4.62,4.0,1.81,3.8,0.0,0.25
7870,5.97,5.6,31.65,17.66,0.05,0.1,1.42,2.04,1.29,1.98
7871,5.54,4.08,43.99,45.35,5.24,3.25,0.53,0.88,0.0,0.2
7872,5.54,4.46,50.56,77.61,3.15,3.18,1.24,0.0,0.0,0.6
7873,5.95,3.82,51.8,75.11,0.87,1.02,1.07,3.6,1.83,0.64
7874,9.42,0.81,6.74,62.08,5.42,1.89,3.32,0.0,3.03,0.0
7875,6.68,7.79,31.77,31.89,0.51,1.37,2.11,3.16,0.8,0.88
7876,6.38,5.66,51.42,38.45,1.01,1.29,1.88,1.33,1.31,0.66
7877,8.49,1.16,26.33,35.78,2.79,1.26,2.59,0.1,3.48,1.88
7878,6.41,1.92,31.34,26.8,4.09,5.17,0.0,4.34,2.29,0.56
7879,5.34,3.57,48.52,76.09,3.07,3.73,0.54,2.27,0.92,1.3
7880,4.59,3.68,20.7,70.05,6.77,1.32,1.52,4.15,0.0,0.0
7881,10.13,5.77,33.44,54.7,2.97,1.38,0.99,0.93,2.68,1.19
7882,7.99,4.0,44.68,40.51,5.91,3.5,3.77,1.37,2.99,0.79
7883,4.58,5.65,51.83,93.74,3.02,0.0,1.78,4.21,1.15,0.0
7884,7.96,4.07,52.56,19.7,3.04,2.31,1.55,1.04,3.15,2.08
7885,4.12,2.74,77.01,39.99,3.7,0.0,0.97,1.59,0.86,0.61
7886,4.78,3.62,75.62,29.28,3.09,0.5,2.75,1.45,1.77,0.04
7887,6.3,5.63,55.44,65.45,3.52,3.79,1.21,1.42,1.64,0.0
7888,7.37,1.34,44.64,47.5,4.81,1.99,3.27,0.0,2.74,0.36
7889,3.38,3.76,60.15,61.08,2.38,2.5,1.57,3.9,2.97,0.41
7890,2.42,4.43,62.27,40.53,5.01,3.69,2.26,2.98,2.34,0.83
7891,6.32,1.99,30.13,54.16,2.74,0.67,1.9,1.22,2.08,1.12
7892,4.96,5.3,34.04,55.4,3.75,3.33,1.59,1.74,2.78,0.0
7893,2.71,4.58,26.41,80.64,0.0,1.38,2.83,3.82,3.1,2.09
7894,6.09,5.94,43.75,15.93,5.63,4.49,2.18,2.28,0.0,2.28
